group,n_egfp_pos,n_egfp_neg,gene,score,logfoldchange,pval,pval_adj
Muller glia,205,1602,CABZ01061592.1,0.6356059,1.6228843,0.5250333482389824,0.7103722064750552
Muller glia,205,1602,fech,0.6354637,0.8091961,0.5251260347525569,0.710455475673709
Muller glia,205,1602,il1rapl1b,0.63503724,1.5667689,0.5254041445301716,0.7107895836545576
Muller glia,205,1602,mhc1zaa,0.6346107,0.801189,0.5256823296396509,0.7111227118130194
Muller glia,205,1602,cluhb,0.63446856,1.2615517,0.5257750747446719,0.7111227118130194
Muller glia,205,1602,si:ch211-207e19.2,0.63446856,0.0955557,0.5257750747446719,0.7111227118130194
Muller glia,205,1602,cdh1,0.63446856,1.3827671,0.5257750747446719,0.7111227118130194
Muller glia,205,1602,si:ch73-144d13.7,0.6340421,0.79938793,0.5260533602496417,0.7114569188626438
Muller glia,205,1602,itga1,0.63375777,0.98586565,0.526238925733338,0.7115391543832764
Muller glia,205,1602,slc39a4,0.63375777,0.091285564,0.526238925733338,0.7115391543832764
Muller glia,205,1602,foxi1,0.63375777,0.7519658,0.526238925733338,0.7115391543832764
Muller glia,205,1602,hrh3,0.63375777,0.4042969,0.526238925733338,0.7115391543832764
Muller glia,205,1602,zgc:109913,0.6331891,0.647767,0.526610157013266,0.7119989042816118
Muller glia,205,1602,cdaa,0.6327626,0.9120788,0.5268886682113035,0.7123332456977876
Muller glia,205,1602,apoc2,0.63262045,-0.0434037,0.5269815219833378,0.7124165606522007
Muller glia,205,1602,klhl4,0.6324783,0.002686193,0.5270743841065078,0.7124998770219105
Muller glia,205,1602,tcf15,0.63233614,-0.04134759,0.5271672545796876,0.7125409751585741
Muller glia,205,1602,rce1a,0.63233614,-0.053029016,0.5271672545796876,0.7125409751585741
Muller glia,205,1602,sptlc3,0.63190967,-0.5775336,0.5274459160880212,0.7128753885725474
Muller glia,205,1602,spag1b,0.63148314,-0.7570859,0.5277246527058712,0.7132098638731659
Muller glia,205,1602,BX942846.1,0.6282845,0.5519974,0.529817568374367,0.71599598289938
Muller glia,205,1602,si:dkey-1b17.6,0.62785804,0.14462017,0.5300969421893655,0.7163310947853332
Muller glia,205,1602,LO018568.2,0.6268629,-0.32242566,0.5307491053324682,0.7171698951578273
Muller glia,205,1602,TCIM,0.6264364,-0.30657688,0.5310287284230536,0.717505234631315
Muller glia,205,1602,paqr8,0.6258678,-1.1462548,0.5314016754297526,0.7179666225394696
Muller glia,205,1602,si:ch211-227e10.1,0.6257256,-0.18465056,0.5314949329272296,0.7180031569239743
Muller glia,205,1602,si:ch211-196f19.1,0.6254413,-0.39007446,0.5316814728091217,0.7180031569239743
Muller glia,205,1602,myh7l,0.6250859,3.6044495,0.531914694312662,0.7180031569239743
Muller glia,205,1602,tapbp.2,0.6248016,3.6421218,0.5321013088252391,0.7180031569239743
Muller glia,205,1602,cmklr1,0.6246594,2.3868418,0.5321946285149493,0.7180031569239743
Muller glia,205,1602,pik3c2g,0.6246594,4.0703397,0.5321946285149493,0.7180031569239743
Muller glia,205,1602,si:ch211-194p6.10,0.62451726,1.4216484,0.5322879564920739,0.7180031569239743
Muller glia,205,1602,tas1r1,0.62451726,3.2566428,0.5322879564920739,0.7180031569239743
Muller glia,205,1602,si:dkey-26h11.2,0.62437505,2.2794437,0.532381292755463,0.7180031569239743
Muller glia,205,1602,CABZ01074298.1,0.62437505,3.0215125,0.532381292755463,0.7180031569239743
Muller glia,205,1602,si:dkey-233e3.3,0.62437505,2.4989822,0.532381292755463,0.7180031569239743
Muller glia,205,1602,smkr1,0.62437505,2.6990275,0.532381292755463,0.7180031569239743
Muller glia,205,1602,col1a1a,0.62437505,1.7781748,0.532381292755463,0.7180031569239743
Muller glia,205,1602,skap2,0.62437505,1.4225142,0.532381292755463,0.7180031569239743
Muller glia,205,1602,grn2,0.6242329,2.5395696,0.5324746373039655,0.7180031569239743
Muller glia,205,1602,slc6a4a,0.6242329,1.5300848,0.5324746373039655,0.7180031569239743
Muller glia,205,1602,mfsd6b,0.6242329,3.016985,0.5324746373039655,0.7180031569239743
Muller glia,205,1602,frem3,0.62409073,1.1656648,0.5325679901364304,0.7180031569239743
Muller glia,205,1602,syce2,0.62409073,1.6314526,0.5325679901364304,0.7180031569239743
Muller glia,205,1602,si:ch73-281k2.5,0.62409073,2.2194178,0.5325679901364304,0.7180031569239743
Muller glia,205,1602,si:dkey-61p9.9-2,0.6239486,3.3080003,0.5326613512517058,0.7180031569239743
Muller glia,205,1602,znf1001,0.6239486,0.5527438,0.5326613512517058,0.7180031569239743
Muller glia,205,1602,homer2,0.6239486,2.137184,0.5326613512517058,0.7180031569239743
Muller glia,205,1602,si:dkey-222h21.2-1,0.6238064,2.0583887,0.5327547206486398,0.7180031569239743
Muller glia,205,1602,tmem37,0.6238064,2.3528311,0.5327547206486398,0.7180031569239743
Muller glia,205,1602,myo1ha,0.6238064,1.8241252,0.5327547206486398,0.7180031569239743
Muller glia,205,1602,CABZ01083778.1,0.6238064,1.9355896,0.5327547206486398,0.7180031569239743
Muller glia,205,1602,si:ch73-248e21.5,0.6238064,1.4898083,0.5327547206486398,0.7180031569239743
Muller glia,205,1602,srsf3a,0.6238064,1.3792504,0.5327547206486398,0.7180031569239743
Muller glia,205,1602,trim35-30,0.62366426,0.009940141,0.5328480983260799,0.7180031569239743
Muller glia,205,1602,zic4,0.62366426,-0.11299012,0.5328480983260799,0.7180031569239743
Muller glia,205,1602,ror2,0.62366426,1.3080324,0.5328480983260799,0.7180031569239743
Muller glia,205,1602,si:dkey-261m9.19,0.6235221,1.411995,0.5329414842828728,0.7180031569239743
Muller glia,205,1602,dicp2.1,0.6235221,0.08661381,0.5329414842828728,0.7180031569239743
Muller glia,205,1602,rftn1a,0.6235221,0.46674037,0.5329414842828728,0.7180031569239743
Muller glia,205,1602,nmt1b,0.6235221,0.62601787,0.5329414842828728,0.7180031569239743
Muller glia,205,1602,si:ch211-1o7.3,0.6235221,0.5327854,0.5329414842828728,0.7180031569239743
Muller glia,205,1602,si:ch211-286b5.2,0.6235221,1.8819665,0.5329414842828728,0.7180031569239743
Muller glia,205,1602,tmigd1,0.62337995,0.039977692,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,si:dkey-31g6.4,0.62337995,-0.2322839,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,dnmt3bb.2,0.62337995,1.125416,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,p2rx7,0.62337995,1.5564297,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,si:ch211-214j24.15,0.62337995,0.25699654,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,tafa4b,0.62337995,0.1622812,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,ptgis,0.62337995,0.27312437,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,slc44a1a,0.62337995,0.17003432,0.5330348785178656,0.7180031569239743
Muller glia,205,1602,apnl,0.6232378,1.0809095,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,polm,0.6232378,1.7187574,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,zgc:154142,0.6232378,1.2379602,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,ccr9a,0.6232378,0.86659837,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,gpr139,0.6232378,1.1339548,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,upb1,0.6232378,-0.039541285,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,si:ch211-214b16.2,0.6232378,-0.53249866,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,iqca1,0.6232378,1.541802,0.5331282810299041,0.7180031569239743
Muller glia,205,1602,si:ch211-153j24.3,0.6205367,1.9540606,0.5349044998595243,0.7203527954719792
Muller glia,205,1602,znf1082,0.6193994,0.8610583,0.5356532733501314,0.7212760078465675
Muller glia,205,1602,edn3b,0.6193994,0.9463524,0.5356532733501314,0.7212760078465675
Muller glia,205,1602,znf1167,0.6192573,0.583127,0.535746907149218,0.72135951087736
Muller glia,205,1602,rps4x,0.61911505,0.3268574,0.5358405491916991,0.7214430151505095
Muller glia,205,1602,cplx3a,0.6189729,0.41958284,0.5359341994764076,0.7214839426800005
Muller glia,205,1602,si:ch211-267e7.3,0.6189729,1.0635812,0.5359341994764076,0.7214839426800005
Muller glia,205,1602,hist1h4l-17,0.6186886,0.32246786,0.5361215247678374,0.7216935354061883
Muller glia,205,1602,micall1b.2,0.6185464,1.334522,0.5362151997722224,0.7217344594019535
Muller glia,205,1602,trim35-33,0.6185464,1.4900612,0.5362151997722224,0.7217344594019535
Muller glia,205,1602,lgsn,0.61840427,-0.2636356,0.5363088830141627,0.7218179674455513
Muller glia,205,1602,si:ch1073-416d2.3,0.61811996,-0.52890116,0.5364962742060326,0.721984987226417
Muller glia,205,1602,si:ch73-379j16.2,0.61811996,0.36035085,0.5364962742060326,0.721984987226417
Muller glia,205,1602,CR933791.2,0.6179778,0.054563016,0.5365899821536227,0.7220259090993627
Muller glia,205,1602,si:ch211-222e20.4,0.6179778,0.044632606,0.5365899821536227,0.7220259090993627
Muller glia,205,1602,znf1118,0.6176935,-0.06355144,0.5367774227462607,0.7221061062371618
Muller glia,205,1602,znf1103,0.6176935,0.30407542,0.5367774227462607,0.7221061062371618
Muller glia,205,1602,znf1039,0.6176935,-0.17531587,0.5367774227462607,0.7221061062371618
Muller glia,205,1602,irak4,0.6175513,0.311585,0.5368711553889668,0.7221061062371618
Muller glia,205,1602,si:dkey-165o8.1,0.6175513,-0.4922872,0.5368711553889668,0.7221061062371618
Muller glia,205,1602,CU457819.4,0.6175513,-0.4505669,0.5368711553889668,0.7221061062371618
Muller glia,205,1602,gdpd3b,0.6175513,-0.22566667,0.5368711553889668,0.7221061062371618
Muller glia,205,1602,nkx6.1,0.6174091,-0.23733154,0.536964896261035,0.7221896108007896
Muller glia,205,1602,si:dkey-201g16.1,0.61726695,-0.45384014,0.5370586453612937,0.7222305397681674
Muller glia,205,1602,ttll10,0.61726695,-0.36196595,0.5370586453612937,0.7222305397681674
Muller glia,205,1602,si:ch211-139a5.1,0.6171248,-0.39943704,0.5371524026885699,0.7223140443580516
Muller glia,205,1602,PDZD4,0.61698264,-1.5551125,0.5372461682416907,0.7223549735426232
Muller glia,205,1602,si:dkey-1b17.1,0.61698264,-0.40503964,0.5372461682416907,0.7223549735426232
Muller glia,205,1602,dqx1,0.6168405,-0.85016304,0.5373399420194828,0.7224384781524317
Muller glia,205,1602,CABZ01043506.1,0.6166983,-0.29877484,0.537433724020772,0.7224794075477827
Muller glia,205,1602,CR759810.1,0.6166983,-0.9201213,0.537433724020772,0.7224794075477827
Muller glia,205,1602,artnb,0.61413944,-0.110632926,0.5391232049211487,0.7247078942823738
Muller glia,205,1602,dvl1b,0.6139973,0.17300181,0.5392171429452646,0.7247914613487109
Muller glia,205,1602,fam117bb,0.61101186,-0.1972753,0.5411917338099468,0.7274027586994825
Muller glia,205,1602,lpar6b,0.6103721,2.9384055,0.5416153298393847,0.7279292164266455
Muller glia,205,1602,si:ch211-112g6.4,0.60994565,2.4172559,0.5418978191073287,0.728265976276612
Muller glia,205,1602,fam155b,0.6098035,1.5857104,0.5419919985303183,0.7283046032928993
Muller glia,205,1602,unc13d,0.6098035,2.6959434,0.5419919985303183,0.7283046032928993
Muller glia,205,1602,cyp46a1.3,0.60966134,2.1675165,0.5420861861181532,0.7283046032928993
Muller glia,205,1602,trim55b,0.60966134,0.87227476,0.5420861861181532,0.7283046032928993
Muller glia,205,1602,fam78aa,0.60966134,1.9547333,0.5420861861181532,0.7283046032928993
Muller glia,205,1602,arfip2b,0.6095191,1.1368337,0.5421803818696379,0.7283882605024469
Muller glia,205,1602,si:dkey-4c2.11,0.60937697,2.5043073,0.5422745857835758,0.7284247943833645
Muller glia,205,1602,col7a1l,0.6092348,2.0383255,0.5423687978587703,0.7284247943833645
Muller glia,205,1602,si:dkey-77f5.6,0.6092348,0.7429016,0.5423687978587703,0.7284247943833645
Muller glia,205,1602,znf1076,0.6092348,2.0510442,0.5423687978587703,0.7284247943833645
Muller glia,205,1602,sema3b,0.60909265,2.411913,0.5424630180940244,0.7284247943833645
Muller glia,205,1602,mfap4,0.60909265,3.0638325,0.5424630180940244,0.7284247943833645
Muller glia,205,1602,grap2b,0.60909265,2.1771479,0.5424630180940244,0.7284247943833645
Muller glia,205,1602,gfpt2,0.60909265,2.5285587,0.5424630180940244,0.7284247943833645
Muller glia,205,1602,sfrp5,0.6089505,0.30596897,0.5425572464881403,0.7284655678967656
Muller glia,205,1602,stoml3b,0.6089505,0.21182954,0.5425572464881403,0.7284655678967656
Muller glia,205,1602,si:ch73-109i22.2,0.60880834,1.0576777,0.5426514830399201,0.7285408972520351
Muller glia,205,1602,crybb1l2,0.6086662,0.1369576,0.5427457277481652,0.7285408972520351
Muller glia,205,1602,CABZ01054965.1,0.6086662,0.7189269,0.5427457277481652,0.7285408972520351
Muller glia,205,1602,ASS1,0.6086662,2.2698977,0.5427457277481652,0.7285408972520351
Muller glia,205,1602,iqcg,0.608524,1.5604855,0.5428399806116768,0.7285408972520351
Muller glia,205,1602,si:dkey-239i20.2,0.608524,0.5385621,0.5428399806116768,0.7285408972520351
Muller glia,205,1602,si:ch211-234c11.2-1,0.608524,0.13527274,0.5428399806116768,0.7285408972520351
Muller glia,205,1602,cyp19a1a,0.60838187,0.19228896,0.5429342416292557,0.7285408972520351
Muller glia,205,1602,lrguk,0.60838187,0.662364,0.5429342416292557,0.7285408972520351
Muller glia,205,1602,ubxn4,0.60838187,0.8932765,0.5429342416292557,0.7285408972520351
Muller glia,205,1602,CABZ01057891.1,0.6082397,0.4417421,0.5430285107997022,0.7285408972520351
Muller glia,205,1602,CU457819.2,0.6082397,-0.20866226,0.5430285107997022,0.7285408972520351
Muller glia,205,1602,SLC5A10,0.6082397,0.3136958,0.5430285107997022,0.7285408972520351
Muller glia,205,1602,si:ch211-195h23.4,0.60617834,0.8854015,0.5443963292069618,0.7303330466450114
Muller glia,205,1602,zgc:172215,0.60518324,0.8121865,0.5450572676609345,0.7311767286339469
Muller glia,205,1602,col6a1,0.605041,0.53958005,0.5451517199527794,0.7312604331912012
Muller glia,205,1602,htr5ab,0.60489887,-0.2349785,0.545246180369173,0.7313011413229433
Muller glia,205,1602,slc5a6a,0.60489887,1.0511869,0.545246180369173,0.7313011413229433
Muller glia,205,1602,neurod6b,0.6047567,0.14198603,0.5453406489089048,0.7313418507764884
Muller glia,205,1602,cacng4a,0.6047567,1.1902643,0.5453406489089048,0.7313418507764884
Muller glia,205,1602,ebf1b,0.6044724,0.67930007,0.5455296103535398,0.7314662631359646
Muller glia,205,1602,pamr1,0.6044724,-0.22932184,0.5455296103535398,0.7314662631359646
Muller glia,205,1602,ccl39.7,0.6044724,0.6254876,0.5455296103535398,0.7314662631359646
Muller glia,205,1602,acot11b,0.60433024,0.8385825,0.5456241032560201,0.7315499657701784
Muller glia,205,1602,zgc:64065-1,0.6041881,0.18196386,0.5457186042769928,0.7316336694505781
Muller glia,205,1602,si:ch211-113a14.11,0.6039038,0.11422711,0.5459076306695656,0.7318440840609274
Muller glia,205,1602,kif1c,0.6037616,0.17772338,0.5460021560387391,0.7319277932607684
Muller glia,205,1602,si:ch211-226m7.4,0.6034773,-0.2678086,0.5461912311167918,0.7320952147748161
Muller glia,205,1602,si:dkey-264d12.5,0.6034773,-0.1639857,0.5461912311167918,0.7320952147748161
Muller glia,205,1602,si:dkey-211i20.2,0.6033351,0.32676864,0.546285780823242,0.7321789270854016
Muller glia,205,1602,si:dkey-19a16.4,0.60248214,-0.47302592,0.5468532493292959,0.7328533852405115
Muller glia,205,1602,si:dkeyp-44a8.4,0.60248214,-1.212289,0.5468532493292959,0.7328533852405115
Muller glia,205,1602,si:rp71-15k1.1,0.60234,-0.58110946,0.5469478557801754,0.7329371143041084
Muller glia,205,1602,hist1h4l-22,0.60162914,-2.2136438,0.5474210095323642,0.7335280757980513
Muller glia,205,1602,adamts6,0.5975776,-0.12353996,0.5501218458763335,0.7371038218005871
Muller glia,205,1602,si:dkey-66i24.8,0.5957295,-1.0618836,0.5513559823247931,0.7387140438583135
Muller glia,205,1602,zfpm1,0.5955873,-1.3417777,0.5514509722428964,0.7387979228198964
Muller glia,205,1602,CR925755.2,0.5952319,1.7351644,0.5516884822240937,0.7389464699952901
Muller glia,205,1602,lipea,0.5951608,-1.2745256,0.5517359902509691,0.7389464699952901
Muller glia,205,1602,gltpa,0.59508973,1.6530209,0.5517835002876949,0.7389464699952901
Muller glia,205,1602,hwa,0.59508973,2.6905296,0.5517835002876949,0.7389464699952901
Muller glia,205,1602,CABZ01066813.1,0.5948054,2.117837,0.5519735605300007,0.7389464699952901
Muller glia,205,1602,slc4a1b,0.5948054,1.0819292,0.5519735605300007,0.7389464699952901
Muller glia,205,1602,itih2,0.59466326,1.6729444,0.5520686027062238,0.7389464699952901
Muller glia,205,1602,CNNM4,0.59466326,1.0886542,0.5520686027062238,0.7389464699952901
Muller glia,205,1602,si:ch211-223k15.1,0.59466326,1.4516405,0.5520686027062238,0.7389464699952901
Muller glia,205,1602,cacna1hb,0.59452105,3.294374,0.5521636529175055,0.7389464699952901
Muller glia,205,1602,hlcs,0.59452105,1.9280782,0.5521636529175055,0.7389464699952901
Muller glia,205,1602,sccpdha.2,0.59452105,0.98687273,0.5521636529175055,0.7389464699952901
Muller glia,205,1602,si:ch211-42c5.5,0.59452105,2.4729068,0.5521636529175055,0.7389464699952901
Muller glia,205,1602,slc45a2,0.59452105,0.19961952,0.5521636529175055,0.7389464699952901
Muller glia,205,1602,adprhl1,0.5943789,1.3068467,0.5522587111626037,0.7389464699952901
Muller glia,205,1602,sult1st6,0.5943789,0.11181187,0.5522587111626037,0.7389464699952901
Muller glia,205,1602,znf987,0.5943789,1.4497424,0.5522587111626037,0.7389464699952901
Muller glia,205,1602,ncs1b,0.5943789,1.6075829,0.5522587111626037,0.7389464699952901
Muller glia,205,1602,trim16,0.59423673,1.4331144,0.5523537774402763,0.7389464699952901
Muller glia,205,1602,si:dkey-1b17.9,0.59423673,0.6615876,0.5523537774402763,0.7389464699952901
Muller glia,205,1602,ehd2b,0.5940946,0.7520155,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,dbh,0.5940946,0.72278804,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,si:ch211-209j12.3,0.5940946,1.1158187,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,FP102052.1,0.5940946,2.6524436,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,si:busm1-105l16.2,0.5940946,0.88414496,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,ccdc3a,0.5940946,0.5381234,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,fosl2l,0.5940946,1.556528,0.5524488517492806,0.7389464699952901
Muller glia,205,1602,cdh22,0.5939524,1.5834012,0.5525439340883733,0.7389464699952901
Muller glia,205,1602,si:ch211-155o21.4,0.5939524,1.3315263,0.5525439340883733,0.7389464699952901
Muller glia,205,1602,zgc:136892,0.5939524,0.58848053,0.5525439340883733,0.7389464699952901
Muller glia,205,1602,zmp:0000001268,0.59381026,0.5455962,0.5526390244563113,0.7389464699952901
Muller glia,205,1602,zgc:112234,0.59381026,0.65128386,0.5526390244563113,0.7389464699952901
Muller glia,205,1602,fanca,0.5936681,0.69340074,0.5527341228518502,0.7389464699952901
Muller glia,205,1602,calml4a,0.5936681,-0.013667946,0.5527341228518502,0.7389464699952901
Muller glia,205,1602,CABZ01060030.2,0.5936681,0.35066354,0.5527341228518502,0.7389464699952901
Muller glia,205,1602,znf1178,0.59352595,0.30660215,0.5528292292737458,0.7389464699952901
Muller glia,205,1602,FIG4,0.59352595,0.38338152,0.5528292292737458,0.7389464699952901
Muller glia,205,1602,lrrtm4l1,0.59352595,1.08956,0.5528292292737458,0.7389464699952901
Muller glia,205,1602,ripply2,0.5933838,1.4579074,0.5529243437207532,0.7389464699952901
Muller glia,205,1602,card14,0.5933838,-0.8216766,0.5529243437207532,0.7389464699952901
Muller glia,205,1602,sim1a,0.5933838,0.29236448,0.5529243437207532,0.7389464699952901
Muller glia,205,1602,tmprss9,0.5933838,-0.14359449,0.5529243437207532,0.7389464699952901
Muller glia,205,1602,hist1h2a11,0.59324163,-0.33308217,0.553019466191627,0.7389464699952901
Muller glia,205,1602,opn5,0.59324163,-1.1175057,0.553019466191627,0.7389464699952901
Muller glia,205,1602,znfl2a,0.59324163,-0.3068454,0.553019466191627,0.7389464699952901
